id,name1,name2,name3,name4,name5,more_names_1,name6,name7,name8,name9,name10,more_names_2,name11,name12,name13,name14,name15,more_names_3,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,name_10,name_11,name_12,name_13,name_14,name_15,tie1,tie2,tie3,tie4,tie5,tie6,tie7,tie8,tie9,tie10,tie11,tie12,tie13,tie14,tie15,a_tie1,a_tie2,a_tie3,a_tie4,a_tie5,a_tie6,a_tie7,a_tie8,a_tie9,a_tie10,a_tie11,a_tie12,a_tie13,a_tie14,a_tie15,a_tie16,a_tie17,a_tie18,a_tie19,a_tie20,a_tie21,a_tie22,a_tie23,a_tie24,a_tie25,a_tie26,a_tie27,a_tie28,a_tie29,a_tie30,a_tie31,a_tie32,a_tie33,a_tie34,a_tie35,a_tie36,a_tie37,a_tie38,a_tie39,a_tie40,a_tie41,a_tie42,a_tie43,a_tie44,a_tie45,a_tie46,a_tie47,a_tie48,a_tie49,a_tie50,a_tie51,a_tie52,a_tie53,a_tie54,a_tie55,a_tie56,a_tie57,a_tie58,a_tie59,a_tie60,a_tie61,a_tie62,a_tie63,a_tie64,a_tie65,a_tie66,a_tie67,a_tie68,a_tie69,a_tie70,a_tie71,a_tie72,a_tie73,a_tie74,a_tie75,a_tie76,a_tie77,a_tie78,a_tie79,a_tie80,a_tie81,a_tie82,a_tie83,a_tie84,a_tie85,a_tie86,a_tie87,a_tie88,a_tie89,a_tie90,a_tie91,a_tie92,a_tie93,a_tie94,a_tie95,a_tie96,a_tie97,a_tie98,a_tie99,a_tie100,a_tie101,a_tie102,a_tie103,a_tie104,a_tie105,name1speak,name2speak,name3speak,name4speak,name5speak,name6speak,name7speak,name8speak,name9speak,name10speak,name11speak,name12speak,name13speak,name14speak,name15speak,name1length,name2length,name3length,name4length,name5length,name6length,name7length,name8length,name9length,name10length,name11length,name12length,name13length,name14length,name15length,sn_relate_1,sn_relate_2,sn_relate_3,sn_relate_4,sn_relate_5,sn_relate_6,sn_relate_7,sn_relate_8,sn_relate_9,sn_relate_10,sn_relate_11,sn_relate_12,sn_relate_13,sn_relate_14,sn_relate_15,name1dist,name2dist,name3dist,name4dist,name5dist,name6dist,name7dist,name8dist,name9dist,name10dist,name11dist,name12dist,name13dist,name14dist,name15dist,record_id,name1relat__1,name1relat__2,name1relat__3,name1relat__4,name1relat__5,name1relat__77,name2relat__1,name2relat__2,name2relat__3,name2relat__4,name2relat__5,name2relat__77,name3relat__1,name3relat__2,name3relat__3,name3relat__4,name3relat__5,name3relat__77,name4relat__1,name4relat__2,name4relat__3,name4relat__4,name4relat__5,name4relat__77,name5relat__1,name5relat__2,name5relat__3,name5relat__4,name5relat__5,name5relat__77,name6relat__1,name6relat__2,name6relat__3,name6relat__4,name6relat__5,name6relat__77,name7relat__1,name7relat__2,name7relat__3,name7relat__4,name7relat__5,name7relat__77,name8relat__1,name8relat__2,name8relat__3,name8relat__4,name8relat__5,name8relat__77,name9relat__1,name9relat__2,name9relat__3,name9relat__4,name9relat__5,name9relat__77,name10relat__1,name10relat__2,name10relat__3,name10relat__4,name10relat__5,name10relat__77,name11relat__1,name11relat__2,name11relat__3,name11relat__4,name11relat__5,name11relat__77,name12relat__1,name12relat__2,name12relat__3,name12relat__4,name12relat__5,name12relat__77,name13relat__1,name13relat__2,name13relat__3,name13relat__4,name13relat__5,name13relat__77,name14relat__1,name14relat__2,name14relat__3,name14relat__4,name14relat__5,name14relat__77,name15relat__1,name15relat__2,name15relat__3,name15relat__4,name15relat__5,name15relat__77,network_size,total.edges,total.weakTies,total.strongTies,max_degree,mean_degree,density_val,degree_centrality_score,constraint,effsize,kinship
A3HL2LL0LEPZT8,Tom,Josie,George,Abby,Adam,,Tom,Josie,George,Abby,,,Tom,Josie,George,Abby,Theo,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Family,Family,Family,Family,"Friend,Co-worker",,,,,,,,,,Friend,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,321,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,0,12,6,3.428571429,0.571428571,0.428571429,0.395833333,4,4
A22VGT2F28LTWC,Kristina,Justin,Ricky,Jason,Bryan,,Kristina,Ricky,Ava,Alaina,,,Kristina,Justin,Ricky,Sean,,,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,1,1,1,0,NA,NA,2,2,NA,NA,NA,NA,1,NA,1,0,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,1,0,NA,NA,2,1,NA,NA,NA,NA,2,NA,0,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,1,NA,NA,1,1,NA,NA,NA,NA,3,NA,3,3,3,3,3,NA,NA,2,3,NA,NA,NA,NA,3,NA,"Family,Friend","Friend,Other",Friend,"Family,Friend",Friend,,,Family,Family,,,,,"Spouse,Friend",,1,5,4,4,5,NA,NA,1,1,NA,NA,NA,NA,4,NA,322,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,26,13,13,8,5.777777778,0.722222222,0.277777778,0.396556916,4.8,5
A17OSPGV41FZ7P,TH,KH,BB,SK,BK,,JR,RK,TR,,,,TH,KH,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,Spouse,Friend,Friend,Family,Family,Friend,Friend,Friend,,,,,,,,1,3,3,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,13,7,8,4.444444444,0.555555556,0.444444444,0.386053583,5.807692308,3
A22012GC5JSH0C,PR,MK,JP,VL,,,PR,JP,,,,,MK,PR,JP,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Friend,Co-worker",Family,Family,Friend,,,,,,,,,,,,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,5,4,3.6,0.9,0.1,0.713548174,2.214285714,2
A2TXC8Q2IFGRXH,Carlton,Larry,Brenda,Cynthia,Steve,,Carlton,Brenda,Cynthia,Jennifer,Kayla,,Jennifer,Kayla,Steve,Brenda,Larry,,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,2,1,2,2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,3,3,NA,NA,NA,NA,NA,Friend,Friend,Friend,Family,Friend,,,,Family,Family,,,,,,4,3,3,4,3,NA,NA,NA,5,5,NA,NA,NA,NA,NA,325,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,18,7,7,6.25,0.892857143,0.107142857,0.479564117,3.272727273,3
A1RF95TSDZDJLL,MJ,EC,MM,,,,MM,JR,,,,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Friend,Friend,Friend,,,,Friend,,,,,,,,,4,4,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,326,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,4,3.2,0.8,0.2,0.612454649,2.785714286,0
A2MEK0KK1CTJ7,Chris,Todd,James,Krystal,Baker,,Chris,Krystal,James,Baker,Todd,,Krystal,James,Chris,Baker,Todd,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,Family,"Friend,Co-worker",Spouse,Friend,,,,,,,,,,,5,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,5,5,3,0.6,0.4,0.435555556,4.2,2
A21Y7K669KM1PR,jeff,judy,brian,lisa,,,lisa,becky,kim,debbie,,,judy,jeff,brian,,,,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2,2,2,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,Spouse,Family,Family,Friend,,,Friend,Friend,Friend,,,,,,,1,2,2,3,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,328,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,6,10,7,4,0.571428571,0.428571429,0.38000467,5.115384615,3
A2OZPDMRFZM1BB,bernice,cest,mennie,jose,lescille,,jose,,,,,,jose,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Family,Family,Family,Family,Friend,,,,,,,,,,,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,10,5,3.666666667,0.733333333,0.266666667,0.617283951,2.333333333,4
A13ZMMHQFG93RV,Dennis ,Barb,Bill,Lesley ,Kyle ,Ryan ,Dennis ,Barb,Tom,,,,Dennis ,,,,,,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Spouse,Friend,Family,Friend,Family,,,Friend,,,,,,,,1,2,5,5,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,330,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,15,6,6,6,1,0,0.5040479,3.363636364,3
A3BWB2PMOZY5MP,FC,PK,DC,TM,AN,,AN,PK,TM,DC,FC,,WC,FC,AN,TM,PK,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,Friend,Friend,Co-worker,Friend,,,,,,,,,,,5,3,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,4,5,2.333333333,0.466666667,0.533333333,0.353223594,4.555555556,0
A173T1IWICTNER,XW,XC,RM,JM,,,XW,SC,YW,RM,,,XW,GZ,XD,,,,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,1,0,0,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,2,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,2,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,3,3,NA,NA,NA,2,2,NA,NA,3,1,1,1,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,Spouse,Co-worker,Co-worker,Co-worker,,,Friend,Friend,,,,Family,Family,,,1,3,3,3,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,7,11,8,4,0.5,0.5,0.437104421,5.590909091,3
A11DJHOJ5CEV4A,Ivette,Monique,Aiesha,Allen,,,Monique,Aiesha,,,,,Ivette,Monique,Allen,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Friend,Co-worker",Friend,Friend,"Friend,Co-worker",,,,,,,,,,,,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,4,3.2,0.8,0.2,0.612454649,2.785714286,0
A2CCPXIVUG752U,ALP,AMP,DY,LR,,,LR,DY,,,,,LR,DY,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Family,Family,Friend,Spouse,,,,,,,,,,,,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,4,2.4,0.6,0.4,0.549382716,3.333333333,3
AS6327BNFUA80,Josh,Olga,George,Tiana,Lydia,,Josh,,,,,,Olga,Lydia,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Family,Family,Family,Friend,Spouse,,,,,,,,,,NA,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,6,5,4.333333333,0.866666667,0.133333333,0.561584362,3.055555556,4
